0637 (14/12/1999) 09 15 23 41 67
0638 (16/12/1999) 07 49 51 64 69
0639 (18/12/1999) 17 35 55 62 77
0640 (21/12/1999) 05 14 39 57 72
0641 (23/12/1999) 15 56 63 65 76
0642 (28/12/1999) 10 20 36 58 60
0643 (30/12/1999) 02 09 41 53 60
0644 (04/01/2000) 12 27 28 34 49
0645 (06/01/2000) 02 15 22 25 74
0646 (08/01/2000) 03 08 36 44 63
0647 (11/01/2000) 19 43 52 59 74
0648 (13/01/2000) 24 31 39 60 72
0649 (15/01/2000) 29 38 71 73 78
0650 (18/01/2000) 11 23 33 52 70
0651 (20/01/2000) 23 27 40 72 73
0652 (22/01/2000) 03 27 47 66 76
0653 (25/01/2000) 07 08 10 45 46
0654 (27/01/2000) 03 13 48 55 68
0655 (29/01/2000) 11 21 31 40 41
0656 (01/02/2000) 12 27 40 58 67
0657 (03/02/2000) 41 62 70 79 80
0658 (05/02/2000) 03 25 44 60 69
0659 (08/02/2000) 09 24 39 49 64
0660 (10/02/2000) 42 45 53 70 73
0661 (12/02/2000) 12 29 33 62 74
0662 (15/02/2000) 07 19 22 40 73
0663 (17/02/2000) 34 36 51 69 70
0664 (19/02/2000) 10 12 37 38 65
0665 (22/02/2000) 08 28 70 77 78
0666 (24/02/2000) 15 16 27 50 64
0667 (26/02/2000) 34 44 55 60 63
0668 (29/02/2000) 04 11 38 39 51
0669 (02/03/2000) 02 16 31 55 61
0670 (04/03/2000) 08 18 30 34 76
0671 (09/03/2000) 12 63 65 74 77
0672 (11/03/2000) 10 49 53 57 62
0673 (14/03/2000) 12 25 31 48 79
0674 (16/03/2000) 02 06 50 56 80
0675 (18/03/2000) 14 37 58 70 79
0676 (21/03/2000) 17 19 48 50 66
0677 (23/03/2000) 04 09 20 31 38
0678 (25/03/2000) 13 38 40 64 71
0679 (28/03/2000) 26 33 48 58 77
0680 (30/03/2000) 35 36 50 63 71
0681 (01/04/2000) 15 24 53 65 66
0682 (04/04/2000) 33 40 51 59 79
0683 (06/04/2000) 24 25 35 37 70
0684 (08/04/2000) 09 44 53 73 76
0685 (11/04/2000) 04 30 46 52 71
0686 (13/04/2000) 18 46 49 61 76
0687 (15/04/2000) 33 58 64 69 78
0688 (18/04/2000) 06 16 37 52 71
0689 (20/04/2000) 01 13 17 25 73
0690 (25/04/2000) 13 26 33 39 56
0691 (27/04/2000) 41 44 47 63 69
0692 (29/04/2000) 02 14 22 35 66
0693 (04/05/2000) 16 24 37 41 69
0694 (06/05/2000) 17 44 51 61 63
0695 (09/05/2000) 13 24 29 38 43
0696 (11/05/2000) 28 43 63 65 69
0697 (13/05/2000) 19 28 31 53 66
0698 (16/05/2000) 01 02 10 19 60
0699 (18/05/2000) 08 25 51 58 75
0700 (20/05/2000) 02 25 36 42 59
0701 (23/05/2000) 21 57 65 79 80
0702 (25/05/2000) 09 19 40 54 73
0703 (27/05/2000) 03 23 55 57 78
0704 (30/05/2000) 15 27 42 60 63
0705 (01/06/2000) 36 37 51 54 67
0706 (03/06/2000) 27 33 56 57 73
0707 (06/06/2000) 01 52 53 57 80
0708 (08/06/2000) 05 08 11 12 62
0709 (10/06/2000) 05 26 39 51 53
0710 (13/06/2000) 28 31 34 39 70
0711 (15/06/2000) 13 14 32 54 60
0712 (17/06/2000) 12 18 41 62 67
0713 (20/06/2000) 07 12 23 38 39
0714 (24/06/2000) 13 48 71 73 75
0715 (27/06/2000) 23 32 38 49 74
0716 (29/06/2000) 08 43 49 54 71
0717 (01/07/2000) 13 16 23 40 49
0718 (04/07/2000) 22 32 37 46 70
0719 (06/07/2000) 01 07 14 43 68
0720 (08/07/2000) 05 32 34 47 78
0721 (11/07/2000) 09 24 49 70 72
0722 (13/07/2000) 05 14 65 71 73
0723 (15/07/2000) 12 20 64 69 77
0724 (18/07/2000) 08 42 45 47 63
0725 (20/07/2000) 02 43 56 59 60
0726 (22/07/2000) 14 18 31 78 79
0727 (25/07/2000) 02 04 45 46 51
0728 (27/07/2000) 03 19 34 43 61
0729 (29/07/2000) 25 38 54 61 71
0730 (01/08/2000) 08 11 25 48 61
0731 (03/08/2000) 03 09 42 53 69
0732 (05/08/2000) 07 10 28 62 78
0733 (08/08/2000) 16 32 59 73 76
0734 (10/08/2000) 07 08 13 49 65
0735 (12/08/2000) 29 57 59 77 79
0736 (15/08/2000) 14 17 43 44 57
0737 (17/08/2000) 22 43 44 64 68
0738 (19/08/2000) 02 18 33 56 79
0739 (22/08/2000) 01 04 59 74 80
0740 (24/08/2000) 04 11 36 58 75
0741 (26/08/2000) 10 22 40 55 79
0742 (29/08/2000) 15 52 62 65 72
0743 (31/08/2000) 11 43 70 77 80
0744 (02/09/2000) 04 19 58 67 79
0745 (05/09/2000) 24 37 49 54 57
0746 (09/09/2000) 35 39 40 42 71
0747 (12/09/2000) 16 32 38 45 71
0748 (14/09/2000) 27 43 45 64 67
0749 (16/09/2000) 18 34 37 40 55
0750 (19/09/2000) 08 37 56 58 63
0751 (21/09/2000) 19 38 41 53 78
0752 (23/09/2000) 06 18 34 37 57
0753 (26/09/2000) 19 34 54 61 63
0754 (28/09/2000) 22 26 29 47 60
0755 (30/09/2000) 11 38 50 61 80
0756 (03/10/2000) 15 30 39 67 73
0757 (05/10/2000) 05 29 44 66 72
0758 (07/10/2000) 14 17 60 64 69
0759 (10/10/2000) 04 21 56 63 67
0760 (14/10/2000) 09 32 61 64 75
0761 (17/10/2000) 08 22 25 43 46
0762 (19/10/2000) 12 18 52 63 75
0763 (21/10/2000) 18 25 26 47 70
0764 (24/10/2000) 04 09 28 33 38
0765 (26/10/2000) 17 28 30 31 69
0766 (28/10/2000) 15 19 55 59 74
0767 (31/10/2000) 15 46 49 61 64
0768 (04/11/2000) 01 23 31 41 60
0769 (07/11/2000) 08 28 34 60 65
0770 (09/11/2000) 26 64 69 71 76
0771 (11/11/2000) 13 31 52 63 76
0772 (14/11/2000) 07 08 13 18 24
0773 (18/11/2000) 21 24 38 73 79
0774 (21/11/2000) 18 22 61 68 72
0775 (23/11/2000) 02 11 42 54 61
0776 (25/11/2000) 14 29 60 61 62
0777 (28/11/2000) 18 35 48 63 65
0778 (30/11/2000) 33 39 65 66 71
0779 (02/12/2000) 11 14 20 24 70
0780 (05/12/2000) 24 30 31 41 58
0781 (07/12/2000) 02 17 50 61 70
0782 (09/12/2000) 07 40 53 54 77
0783 (12/12/2000) 10 14 48 49 73
0784 (14/12/2000) 07 30 60 66 77
0785 (16/12/2000) 28 41 55 56 75
0786 (19/12/2000) 16 26 56 72 80
0787 (21/12/2000) 13 15 25 42 77
0788 (23/12/2000) 03 25 31 44 64
0789 (28/12/2000) 25 31 53 66 80
0790 (30/12/2000) 06 07 31 52 78
0791 (04/01/2001) 06 38 50 66 69
0792 (06/01/2001) 04 07 14 34 73
0793 (09/01/2001) 01 09 14 31 70
0794 (11/01/2001) 14 19 37 46 61
0795 (13/01/2001) 02 54 58 76 79
0796 (16/01/2001) 15 38 39 48 79
0797 (18/01/2001) 11 18 34 39 55
0798 (20/01/2001) 12 27 52 57 69
0799 (23/01/2001) 12 29 44 67 80
0800 (25/01/2001) 13 28 44 45 66
0801 (27/01/2001) 25 33 45 66 79
0802 (30/01/2001) 03 25 28 51 70
0803 (01/02/2001) 29 32 42 52 59
0804 (03/02/2001) 08 26 38 46 74
0805 (06/02/2001) 13 22 41 42 71
0806 (08/02/2001) 36 39 42 61 68
0807 (10/02/2001) 05 16 24 61 65
0808 (13/02/2001) 31 37 38 49 67
0809 (15/02/2001) 31 61 65 77 80
0810 (17/02/2001) 12 13 21 53 77
0811 (20/02/2001) 02 42 51 53 59
0812 (22/02/2001) 11 18 43 72 73
0813 (24/02/2001) 07 23 65 71 74
0814 (01/03/2001) 09 19 28 46 76
0815 (03/03/2001) 18 32 34 48 65
0816 (06/03/2001) 02 11 42 60 62
0817 (08/03/2001) 19 35 42 54 65
0818 (10/03/2001) 11 32 43 58 61
0819 (13/03/2001) 07 11 31 76 78
0820 (15/03/2001) 07 48 53 62 74
0821 (17/03/2001) 09 18 30 54 75
0822 (20/03/2001) 25 30 34 49 66
0823 (22/03/2001) 11 32 38 43 80
0824 (24/03/2001) 25 26 53 55 73
0825 (27/03/2001) 09 10 67 74 76
0826 (29/03/2001) 34 39 41 46 68
0827 (31/03/2001) 01 25 35 43 48
0828 (03/04/2001) 07 68 72 75 77
0829 (05/04/2001) 27 35 41 58 59
0830 (07/04/2001) 10 27 45 69 71
0831 (10/04/2001) 01 16 25 27 37
0832 (14/04/2001) 06 28 29 39 50
0833 (17/04/2001) 05 13 46 47 70
0834 (19/04/2001) 43 59 69 75 77
0835 (21/04/2001) 11 16 41 67 77
0836 (24/04/2001) 07 18 30 41 69
0837 (26/04/2001) 06 23 43 65 70
0838 (28/04/2001) 21 39 76 77 80
0839 (03/05/2001) 46 50 62 69 70
0840 (05/05/2001) 02 12 35 55 56
0841 (08/05/2001) 12 23 32 43 59
0842 (10/05/2001) 08 50 59 72 75
0843 (12/05/2001) 15 20 40 71 72
0844 (15/05/2001) 23 47 56 77 78
0845 (17/05/2001) 08 16 28 63 70
0846 (19/05/2001) 34 38 41 56 62
0847 (22/05/2001) 30 41 47 71 78
0848 (24/05/2001) 15 33 40 57 60
0849 (26/05/2001) 07 26 44 71 80
0850 (29/05/2001) 26 29 34 43 79
0851 (31/05/2001) 01 15 39 41 55
0852 (02/06/2001) 05 54 57 67 75
0853 (05/06/2001) 14 36 42 67 80
0854 (07/06/2001) 04 13 30 49 63
0855 (09/06/2001) 03 38 56 64 66
0856 (12/06/2001) 06 38 41 75 80
0857 (16/06/2001) 07 11 66 74 77
0858 (19/06/2001) 11 16 20 62 75
0859 (21/06/2001) 01 06 09 49 75
0860 (23/06/2001) 08 23 46 47 59
0861 (26/06/2001) 04 10 14 41 45
0862 (28/06/2001) 12 14 26 66 68
0863 (30/06/2001) 15 18 19 70 79
0864 (03/07/2001) 07 34 60 61 66
0865 (05/07/2001) 04 19 30 39 62
0866 (07/07/2001) 09 25 40 41 61
0867 (10/07/2001) 04 20 42 58 66
0868 (12/07/2001) 09 24 34 52 55
0869 (14/07/2001) 30 59 68 72 75
0870 (17/07/2001) 15 17 44 52 69
0871 (19/07/2001) 19 32 49 56 73
0872 (21/07/2001) 46 54 58 59 70
0873 (24/07/2001) 10 24 48 57 77
0874 (26/07/2001) 16 38 39 44 71
0875 (28/07/2001) 06 31 39 46 52
0876 (31/07/2001) 09 29 35 55 70
0877 (02/08/2001) 31 38 39 51 54
0878 (04/08/2001) 11 13 24 64 69
0879 (07/08/2001) 19 27 35 49 78
0880 (09/08/2001) 11 14 32 38 41
0881 (11/08/2001) 03 09 54 56 61
0882 (14/08/2001) 02 05 13 39 55
0883 (16/08/2001) 02 38 74 76 77
0884 (18/08/2001) 19 28 44 46 54
0885 (21/08/2001) 03 05 13 37 45
0886 (23/08/2001) 24 37 40 44 59
0887 (25/08/2001) 05 27 28 35 40
0888 (28/08/2001) 18 22 31 45 79
0889 (30/08/2001) 15 31 36 47 76
0890 (01/09/2001) 03 07 21 41 67
0891 (04/09/2001) 04 13 18 46 47
0892 (08/09/2001) 14 20 34 73 75
0893 (11/09/2001) 05 07 13 66 79
0894 (13/09/2001) 10 13 36 38 50
0895 (15/09/2001) 16 34 49 58 59
0896 (18/09/2001) 14 26 51 62 77
0897 (20/09/2001) 30 39 56 70 72
0898 (22/09/2001) 08 39 59 77 78
0899 (25/09/2001) 17 26 28 36 55
0900 (27/09/2001) 41 49 52 56 74
0901 (29/09/2001) 24 41 51 60 73
0902 (02/10/2001) 14 33 34 55 78
0903 (04/10/2001) 08 22 28 52 58
0904 (06/10/2001) 42 49 51 57 64
0905 (10/10/2001) 42 49 55 61 69
0906 (13/10/2001) 19 20 22 33 39
0907 (16/10/2001) 24 29 32 50 74
0908 (18/10/2001) 01 09 23 50 73
0909 (20/10/2001) 08 16 37 64 79
0910 (23/10/2001) 07 19 31 45 55
0911 (25/10/2001) 04 18 25 57 74
0912 (27/10/2001) 04 14 23 45 70
0913 (30/10/2001) 07 11 25 50 67
0914 (01/11/2001) 11 32 55 67 76
0915 (03/11/2001) 07 13 19 27 61
0916 (06/11/2001) 12 46 50 52 68
0917 (08/11/2001) 06 10 28 47 55
0918 (10/11/2001) 33 36 49 65 78
0919 (13/11/2001) 08 13 40 72 77
0920 (17/11/2001) 05 13 14 36 69
0921 (20/11/2001) 04 09 64 74 75
0922 (22/11/2001) 01 12 20 24 62
0923 (24/11/2001) 02 16 36 39 52
0924 (27/11/2001) 18 36 49 56 79
0925 (29/11/2001) 02 15 30 61 78
0926 (01/12/2001) 40 46 50 73 79
0927 (04/12/2001) 15 38 48 54 70
0928 (06/12/2001) 03 22 28 35 45
0929 (08/12/2001) 05 28 52 55 69
0930 (11/12/2001) 32 41 47 61 77
0931 (13/12/2001) 20 31 61 76 79
0932 (15/12/2001) 02 45 59 73 78
0933 (18/12/2001) 06 27 51 70 79
0934 (20/12/2001) 02 21 44 46 69
0935 (22/12/2001) 14 29 41 63 65
0936 (27/12/2001) 36 40 46 51 78
0937 (29/12/2001) 32 50 59 77 79
0938 (03/01/2002) 07 34 53 61 77
0939 (05/01/2002) 01 15 33 48 61
0940 (08/01/2002) 40 46 59 72 73
0941 (10/01/2002) 41 45 50 59 68
0942 (12/01/2002) 26 35 71 73 80
0943 (15/01/2002) 20 42 45 49 64
0944 (17/01/2002) 29 40 50 63 67
0945 (19/01/2002) 10 23 39 49 55
0946 (22/01/2002) 06 19 28 44 79
0947 (24/01/2002) 16 23 24 37 79
0948 (26/01/2002) 21 34 41 71 75
0949 (29/01/2002) 20 45 52 57 74
0950 (31/01/2002) 03 11 14 16 22
0951 (02/02/2002) 05 21 43 58 74
0952 (05/02/2002) 14 17 19 36 37
0953 (07/02/2002) 02 05 18 45 70
0954 (09/02/2002) 33 51 56 66 67
0955 (14/02/2002) 22 44 73 75 76
0956 (16/02/2002) 15 23 25 48 49
0957 (19/02/2002) 20 32 38 40 72
0958 (21/02/2002) 36 48 61 62 79
0959 (23/02/2002) 07 11 47 54 61
0960 (26/02/2002) 16 25 49 50 80
0961 (28/02/2002) 13 31 51 56 69
0962 (02/03/2002) 22 25 47 51 74
0963 (05/03/2002) 28 45 55 71 80
0964 (07/03/2002) 28 36 38 53 57
0965 (09/03/2002) 10 39 43 59 71
0966 (12/03/2002) 08 30 34 37 44
0967 (14/03/2002) 09 19 49 53 64
0968 (16/03/2002) 17 37 51 55 61
0969 (19/03/2002) 06 11 41 43 53
0970 (21/03/2002) 03 31 50 65 70
0971 (23/03/2002) 17 32 53 75 78
0972 (26/03/2002) 17 28 35 38 56
0973 (28/03/2002) 06 19 34 42 52
0974 (30/03/2002) 22 42 61 64 72
0975 (02/04/2002) 02 16 44 58 64
0976 (04/04/2002) 18 27 46 61 71
0977 (06/04/2002) 27 36 53 54 69
0978 (09/04/2002) 04 12 24 39 69
0979 (11/04/2002) 04 41 48 55 59
0980 (13/04/2002) 27 46 51 57 67
0981 (16/04/2002) 16 18 31 56 74
0982 (18/04/2002) 16 24 32 33 61
0983 (20/04/2002) 01 26 31 37 49
0984 (23/04/2002) 03 04 34 47 65
0985 (25/04/2002) 19 36 44 60 70
0986 (27/04/2002) 03 17 30 52 64
0987 (30/04/2002) 06 27 46 54 59
0988 (02/05/2002) 12 19 56 72 76
0989 (04/05/2002) 02 03 22 61 69
0990 (07/05/2002) 03 12 14 64 73
0991 (09/05/2002) 01 05 52 54 64
0992 (11/05/2002) 05 17 20 54 78
0993 (14/05/2002) 16 40 48 58 66
0994 (16/05/2002) 02 35 36 53 59
0995 (18/05/2002) 25 27 32 68 80
0996 (21/05/2002) 01 06 21 31 49
0997 (23/05/2002) 03 09 13 19 43
0998 (25/05/2002) 03 15 36 43 47
0999 (28/05/2002) 03 12 44 46 49
1000 (01/06/2002) 14 23 34 54 69
1001 (04/06/2002) 03 39 47 54 63
1002 (06/06/2002) 16 30 39 56 76
1003 (08/06/2002) 26 28 52 58 79
1004 (11/06/2002) 17 32 49 51 67
1005 (13/06/2002) 02 38 42 44 59
1006 (15/06/2002) 11 25 36 59 73
1007 (18/06/2002) 17 20 41 52 70
1008 (20/06/2002) 10 12 13 35 74
1009 (22/06/2002) 08 18 43 55 75
1010 (25/06/2002) 13 21 22 65 77
1011 (27/06/2002) 03 15 37 58 68
1012 (29/06/2002) 17 18 41 56 78
1013 (02/07/2002) 17 18 24 26 69
1014 (04/07/2002) 31 32 38 42 64
1015 (06/07/2002) 01 16 56 64 80
1016 (09/07/2002) 03 35 53 58 68
1017 (11/07/2002) 24 26 40 42 55
1018 (13/07/2002) 20 45 59 69 80
1019 (16/07/2002) 10 11 22 39 72
1020 (18/07/2002) 06 25 27 37 52
1021 (20/07/2002) 02 04 32 53 80
1022 (23/07/2002) 14 39 46 51 76
1023 (25/07/2002) 19 34 38 49 70
1024 (27/07/2002) 13 18 20 35 70
1025 (30/07/2002) 06 16 21 32 50
1026 (01/08/2002) 06 10 21 45 75
1027 (03/08/2002) 30 38 48 50 64
1028 (06/08/2002) 02 06 07 29 30
1029 (08/08/2002) 18 34 40 50 51
1030 (10/08/2002) 04 24 47 49 69
1031 (13/08/2002) 22 29 39 56 80
1032 (15/08/2002) 02 14 17 29 47
1033 (17/08/2002) 10 30 41 56 69
1034 (20/08/2002) 13 20 24 42 43
1035 (22/08/2002) 09 16 41 70 72
1036 (24/08/2002) 05 29 36 50 71
1037 (27/08/2002) 05 31 64 68 73
1038 (29/08/2002) 19 40 49 73 79
1039 (31/08/2002) 14 25 28 51 63
1040 (03/09/2002) 07 11 22 48 63
1041 (05/09/2002) 10 25 53 61 67
1042 (07/09/2002) 22 31 45 47 70
1043 (10/09/2002) 12 28 73 78 80
1044 (12/09/2002) 10 12 25 31 70
1045 (14/09/2002) 02 07 25 30 67
1046 (17/09/2002) 23 32 40 46 55
1047 (19/09/2002) 29 56 65 68 72
1048 (21/09/2002) 10 32 44 69 77
1049 (24/09/2002) 26 29 37 75 80
1050 (26/09/2002) 22 36 53 54 59
1051 (28/09/2002) 02 42 44 49 63
1052 (01/10/2002) 04 12 26 54 62
1053 (03/10/2002) 25 35 36 40 71
1054 (05/10/2002) 10 52 56 66 73
1055 (08/10/2002) 16 19 29 30 73
1056 (10/10/2002) 09 12 34 41 46
1057 (12/10/2002) 09 13 14 48 69
1058 (15/10/2002) 08 39 51 57 68
1059 (17/10/2002) 11 16 17 43 63
1060 (19/10/2002) 26 40 42 53 76
1061 (22/10/2002) 28 33 34 41 53
1062 (24/10/2002) 39 46 51 55 70
1063 (26/10/2002) 05 18 28 53 59
1064 (29/10/2002) 10 18 35 43 62
1065 (31/10/2002) 04 06 08 27 46
1066 (02/11/2002) 37 44 66 73 80
1067 (05/11/2002) 11 35 42 78 80
1068 (07/11/2002) 13 37 40 47 57
1069 (09/11/2002) 28 43 47 53 73
1070 (12/11/2002) 03 26 29 56 59
1071 (14/11/2002) 13 48 50 73 78
1072 (16/11/2002) 07 23 33 53 77
1073 (19/11/2002) 23 42 57 58 78
1074 (21/11/2002) 03 04 10 57 76
1075 (23/11/2002) 40 48 54 61 66
1076 (26/11/2002) 29 33 36 64 73
1077 (28/11/2002) 06 34 41 48 73
1078 (30/11/2002) 11 22 24 55 64
1079 (03/12/2002) 05 07 45 48 68
1080 (05/12/2002) 05 33 34 48 68
1081 (07/12/2002) 02 04 40 64 78
1082 (10/12/2002) 21 23 24 28 72
1083 (12/12/2002) 26 33 41 46 49
1084 (14/12/2002) 09 31 49 56 72
1085 (17/12/2002) 10 22 26 70 74
1086 (19/12/2002) 05 38 49 64 74
1087 (21/12/2002) 04 06 15 29 32
1088 (26/12/2002) 01 07 31 46 60
1089 (28/12/2002) 19 22 44 55 73
1090 (02/01/2003) 28 30 36 55 78
1091 (04/01/2003) 15 23 43 45 78
1092 (07/01/2003) 12 42 55 63 64
1093 (09/01/2003) 12 24 28 31 70
1094 (11/01/2003) 03 19 36 46 64
1095 (14/01/2003) 09 18 21 32 52
1096 (16/01/2003) 09 26 38 45 63
1097 (18/01/2003) 02 18 46 61 74
1098 (21/01/2003) 01 10 13 31 42
1099 (23/01/2003) 09 27 30 50 57
1100 (25/01/2003) 18 28 39 54 74
1101 (28/01/2003) 41 65 74 78 80
1102 (30/01/2003) 20 22 29 39 50
1103 (01/02/2003) 20 32 33 43 74
1104 (04/02/2003) 01 29 35 41 59
1105 (06/02/2003) 36 37 38 48 78
1106 (08/02/2003) 16 25 30 62 73
1107 (11/02/2003) 08 11 18 49 79
1108 (13/02/2003) 13 15 21 45 53
1109 (15/02/2003) 08 11 29 35 55
1110 (18/02/2003) 31 40 44 51 80
1111 (20/02/2003) 07 31 35 39 45
1112 (22/02/2003) 15 25 51 65 70
1113 (25/02/2003) 02 14 16 34 54
1114 (27/02/2003) 08 12 16 40 59
1115 (01/03/2003) 04 42 52 56 73
1116 (06/03/2003) 04 19 29 33 70
1117 (08/03/2003) 03 10 23 32 51
1118 (11/03/2003) 10 36 42 62 70
1119 (13/03/2003) 44 46 65 73 74
1120 (15/03/2003) 27 33 48 55 76
1121 (18/03/2003) 26 40 42 74 76
1122 (20/03/2003) 09 39 45 52 77
1123 (22/03/2003) 18 21 42 56 75
1124 (25/03/2003) 26 33 62 65 67
1125 (27/03/2003) 33 45 48 73 77
1126 (29/03/2003) 05 41 56 74 79
1127 (01/04/2003) 18 22 32 46 72
1128 (03/04/2003) 04 08 10 34 70
1129 (05/04/2003) 03 19 27 58 66
1130 (08/04/2003) 08 17 46 53 74
1131 (10/04/2003) 18 23 45 56 72
1132 (12/04/2003) 35 42 45 63 77
1133 (15/04/2003) 22 28 38 46 68
1134 (17/04/2003) 02 27 33 56 66
1135 (19/04/2003) 18 32 41 72 76
1136 (22/04/2003) 05 12 16 47 58
1137 (24/04/2003) 10 19 33 39 78
1138 (26/04/2003) 07 11 18 40 51
1139 (29/04/2003) 18 31 45 61 71
1140 (01/05/2003) 31 34 38 58 61
1141 (03/05/2003) 36 49 62 77 78
1142 (06/05/2003) 22 39 56 64 73
1143 (08/05/2003) 05 42 44 69 78
1144 (10/05/2003) 07 16 61 66 70
1145 (13/05/2003) 24 27 44 61 70
1146 (15/05/2003) 13 16 45 64 78
1147 (17/05/2003) 34 51 54 60 66
1148 (20/05/2003) 20 23 44 52 69
1149 (22/05/2003) 23 24 60 67 69
1150 (24/05/2003) 04 30 33 39 47
1151 (27/05/2003) 23 30 54 57 67
1152 (29/05/2003) 08 25 26 47 78
1153 (31/05/2003) 29 60 61 77 79
1154 (03/06/2003) 12 21 42 54 56
1155 (05/06/2003) 03 18 21 53 66
1156 (07/06/2003) 24 38 44 50 57
1157 (10/06/2003) 07 10 28 62 78
1158 (12/06/2003) 18 34 36 41 69
1159 (14/06/2003) 10 24 41 56 61
1160 (17/06/2003) 08 39 62 76 78
1161 (19/06/2003) 06 10 17 19 44
1162 (21/06/2003) 11 26 30 61 80
1163 (24/06/2003) 12 25 26 33 70
1164 (26/06/2003) 12 52 54 72 79
1165 (28/06/2003) 40 41 52 71 72
1166 (01/07/2003) 07 24 54 60 64
1167 (03/07/2003) 14 17 28 39 66
1168 (05/07/2003) 01 15 31 58 74
1169 (08/07/2003) 14 15 20 43 44
1170 (10/07/2003) 09 10 15 54 79
1171 (12/07/2003) 04 07 28 29 78
1172 (15/07/2003) 01 33 47 60 64
1173 (17/07/2003) 13 18 40 52 70
1174 (19/07/2003) 45 58 71 73 79
1175 (22/07/2003) 20 23 40 42 47
1176 (24/07/2003) 08 10 31 32 61
1177 (26/07/2003) 29 35 38 43 75
1178 (29/07/2003) 01 56 60 68 80
1179 (31/07/2003) 15 52 66 71 78
1180 (02/08/2003) 03 16 19 22 38
1181 (05/08/2003) 07 21 42 43 60
1182 (07/08/2003) 03 06 08 36 66
1183 (09/08/2003) 21 42 52 66 79
1184 (12/08/2003) 02 21 34 47 60
1185 (14/08/2003) 18 38 40 68 72
1186 (16/08/2003) 21 26 42 50 54
1187 (19/08/2003) 05 15 18 55 78
1188 (21/08/2003) 04 14 72 73 74
1189 (23/08/2003) 04 17 21 39 76
1190 (26/08/2003) 19 40 44 71 73
1191 (28/08/2003) 06 27 40 46 71
1192 (30/08/2003) 03 18 70 79 80
1193 (02/09/2003) 07 09 70 73 74
1194 (04/09/2003) 04 15 46 54 59
1195 (06/09/2003) 07 22 47 61 64
1196 (09/09/2003) 12 14 38 61 62
1197 (11/09/2003) 05 21 43 51 66
1198 (13/09/2003) 09 13 28 48 80
1199 (16/09/2003) 24 26 32 40 56
1200 (18/09/2003) 16 30 42 58 65
1201 (20/09/2003) 10 13 42 60 61
1202 (23/09/2003) 31 38 62 73 76
1203 (25/09/2003) 09 34 39 42 75
1204 (27/09/2003) 05 07 30 49 62
1205 (30/09/2003) 17 30 37 44 77
1206 (02/10/2003) 03 09 33 37 40
1207 (04/10/2003) 11 25 43 61 71
1208 (07/10/2003) 08 14 53 67 69
1209 (09/10/2003) 24 36 43 73 75
1210 (11/10/2003) 11 29 31 49 51
1211 (14/10/2003) 19 40 52 65 78
1212 (16/10/2003) 14 32 52 72 75
1213 (18/10/2003) 07 24 41 52 77
1214 (21/10/2003) 01 07 40 42 47
1215 (23/10/2003) 19 22 32 65 71
1216 (25/10/2003) 38 43 44 48 77
1217 (28/10/2003) 07 12 19 58 72
1218 (30/10/2003) 10 21 29 54 78
1219 (01/11/2003) 09 19 34 55 60
1220 (04/11/2003) 37 39 44 59 75
1221 (06/11/2003) 03 15 52 66 76
1222 (08/11/2003) 26 33 46 58 79
1223 (11/11/2003) 16 42 51 61 66
1224 (13/11/2003) 10 13 18 78 79
1225 (15/11/2003) 06 25 35 38 40
1226 (18/11/2003) 14 18 25 35 66
1227 (20/11/2003) 45 53 68 73 77
1228 (22/11/2003) 28 31 40 52 55
1229 (25/11/2003) 30 35 40 50 67
1230 (27/11/2003) 02 49 51 68 80
1231 (29/11/2003) 16 44 49 50 53
1232 (02/12/2003) 38 49 58 66 70
1233 (04/12/2003) 04 31 35 45 72
1234 (06/12/2003) 05 33 39 44 52
1235 (09/12/2003) 05 27 53 69 72
1236 (11/12/2003) 31 32 52 53 54
1237 (13/12/2003) 19 21 49 53 76
1238 (16/12/2003) 06 16 33 36 47
1239 (18/12/2003) 60 62 64 65 68
1240 (20/12/2003) 19 26 30 43 46
1241 (23/12/2003) 12 24 28 37 71
1242 (27/12/2003) 08 13 24 26 34
1243 (30/12/2003) 29 39 59 60 65
1244 (03/01/2004) 04 10 44 63 76
1245 (06/01/2004) 04 20 53 59 70
1246 (08/01/2004) 18 22 44 63 75
1247 (10/01/2004) 14 16 26 29 47
1248 (13/01/2004) 04 05 19 29 41
1249 (15/01/2004) 08 34 35 51 79
1250 (17/01/2004) 04 05 10 68 77
1251 (20/01/2004) 35 51 52 71 77
1252 (22/01/2004) 01 08 34 56 80
1253 (24/01/2004) 03 35 44 65 77
1254 (27/01/2004) 16 30 31 55 69
1255 (29/01/2004) 04 31 57 68 76
1256 (31/01/2004) 05 07 11 29 41
1257 (03/02/2004) 15 30 43 63 64
1258 (05/02/2004) 16 28 33 57 64
1259 (07/02/2004) 14 16 38 46 50
1260 (10/02/2004) 04 13 32 33 51
1261 (12/02/2004) 04 25 45 62 78
1262 (14/02/2004) 22 23 25 36 39
1263 (17/02/2004) 08 19 39 70 80
1264 (19/02/2004) 02 17 20 54 71
1265 (21/02/2004) 11 21 28 38 64
1266 (26/02/2004) 17 18 49 50 63
1267 (28/02/2004) 21 26 39 66 76
1268 (02/03/2004) 30 37 48 57 76
1269 (04/03/2004) 13 19 38 39 49
1270 (06/03/2004) 04 25 36 46 63
1271 (09/03/2004) 01 19 34 39 68
1272 (11/03/2004) 05 13 14 64 68
